Date,Close/Last,Volume,Open,High,Low
02/06/2020,$151.7291,8400545,$151.7872,$153.6552,$150.4321
02/05/2020,$151.3129,14386820,$145.3893,$152.3873,$145.3312
02/04/2020,$144.3246,5620966,$143.0373,$144.5859,$142.1662
02/03/2020,$141.5757,8887502,$139.6206,$142.5533,$139.2818
01/31/2020,$139.1173,18994560,$138.3139,$139.427,$136.2716
01/30/2020,$132.3806,5057906,$132.3709,$132.5742,$130.6384
01/29/2020,$133.2711,3054714,$134.7036,$135.1004,$133.1791
01/28/2020,$135.0714,3451557,$135.023,$135.9619,$134.2971
01/27/2020,$134.1713,4166562,$134.0551,$135.5738,$133.6679
01/24/2020,$136.049,5580189,$138.7882,$139.3012,$135.9522
01/23/2020,$138.2849,5657790,$139.5722,$139.7751,$137.588
01/22/2020,$139.2721,16470430,$138.7204,$141.1111,$137.9751
01/21/2020,$134.7036,7244079,$133.3872,$134.8778,$133.184
01/17/2020,$133.8712,5623336,$132.158,$133.8906,$131.7902
01/16/2020,$133.5518,4320911,$132.913,$133.7551,$132.6129
01/15/2020,$132.2354,4045952,$131.6353,$133.6244,$131.3546
01/14/2020,$131.4611,3683458,$131.9064,$132.7378,$131.1998
01/13/2020,$132.2161,3531572,$131.132,$132.2548,$130.7352
01/10/2020,$132.3032,3255641,$132.6032,$133.4453,$131.9354
01/09/2020,$132.3516,3732830,$131.3837,$132.40,$130.9675
01/08/2020,$130.9675,4346140,$130.1932,$131.4998,$129.6221
01/07/2020,$129.8834,3275968,$129.3995,$130.6287,$129.1188
01/06/2020,$129.7963,2426305,$129.1381,$129.9318,$128.9252
01/03/2020,$130.0286,2373676,$129.2833,$130.5319,$129.2736
01/02/2020,$131.074,3148833,$130.6674,$131.5579,$130.4449
12/31/2019,$129.7382,3778012,$128.2767,$129.8157,$128.1509
12/30/2019,$128.5477,4118937,$130.861,$130.9578,$128.2477
12/27/2019,$130.9288,2752706,$130.6674,$131.3934,$130.5416
12/26/2019,$130.5803,2130706,$130.6481,$130.9631,$130.3287
12/24/2019,$130.6481,1202087,$131.2579,$131.2675,$130.2899
12/23/2019,$131.1998,2803168,$131.4224,$131.7805,$130.6674
12/20/2019,$131.2385,7112072,$131.3837,$132.0419,$130.619
12/19/2019,$130.2416,3866717,$130.1448,$130.4013,$129.8834
12/18/2019,$130.0964,3102353,$130.2319,$130.6674,$129.8451
12/17/2019,$129.9125,2907547,$129.9705,$130.3674,$129.1769
12/16/2019,$129.8254,3049325,$130.6094,$131.103,$129.5543
12/13/2019,$129.9028,2534970,$130.4255,$131.1514,$129.7092
12/12/2019,$130.9772,4824186,$129.4092,$131.3066,$129.3704
12/11/2019,$129.4672,3953311,$129.806,$130.1932,$129.3801
12/10/2019,$129.6124,3480385,$129.6221,$130.5126,$129.2736
12/09/2019,$129.6221,2978801,$129.0704,$130.2706,$128.9833
12/06/2019,$128.9446,3437994,$128.4896,$129.5931,$128.4412
