Date,Close/Last,Volume,Open,High,Low
08/17/2021,$148.92,497000,$147.80,$148.99,$147.66
08/16/2021,$147.93,644227,$147.45,$148.47,$147.07
08/13/2021,$148.30,221434,$147.77,$148.34,$147.44
08/12/2021,$147.75,375586,$146.42,$147.89,$145.83
08/11/2021,$145.24,359483,$146.45,$146.63,$144.975
08/10/2021,$145.75,390449,$147.26,$147.49,$145.14
08/09/2021,$146.56,480554,$146.40,$146.69,$146.00
08/06/2021,$146.37,490375,$146.96,$147.54,$146.36
08/05/2021,$148.94,574237,$148.53,$149.30,$148.45
08/04/2021,$146.39,1003107,$145.88,$147.05,$145.63
08/03/2021,$145.54,742367,$144.51,$145.56,$143.96
08/02/2021,$143.32,382931,$143.05,$144.61,$142.75
07/30/2021,$143.72,709514,$143.32,$144.17,$143.08
07/29/2021,$144.34,499052,$143.65,$144.65,$143.63
07/28/2021,$142.97,642913,$141.66,$143.33,$141.2179
07/27/2021,$141.42,829706,$141.65,$141.77,$140.05
07/26/2021,$138.66,685828,$139.09,$139.34,$138.26
07/23/2021,$138.77,821772,$140.01,$140.06,$138.04
07/22/2021,$139.33,847962,$138.39,$140.27,$138.39
07/21/2021,$138.86,2498906,$136.33,$140.19,$136.09
07/20/2021,$144.10,1081386,$142.65,$144.54,$142.52
07/19/2021,$144.81,587086,$144.83,$145.38,$144.20
07/16/2021,$147.65,393333,$148.61,$148.80,$147.35
07/15/2021,$147.69,435064,$148.32,$148.79,$147.33
07/14/2021,$150.20,547121,$150.18,$150.63,$149.12
07/13/2021,$149.60,611482,$148.77,$150.60,$148.74
07/12/2021,$148.96,589093,$148.38,$149.59,$147.87
07/09/2021,$148.11,503772,$146.53,$148.28,$146.26
07/08/2021,$146.11,966222,$144.44,$146.68,$144.34
07/07/2021,$147.69,927036,$147.69,$147.81,$145.72
07/06/2021,$141.71,427777,$142.55,$143.00,$141.06
07/02/2021,$141.72,256545,$140.84,$141.77,$140.6283
07/01/2021,$140.51,413322,$140.08,$140.96,$139.77
06/30/2021,$140.46,421776,$141.52,$141.95,$140.1238
06/29/2021,$142.83,331947,$142.88,$143.09,$142.26
06/28/2021,$141.47,406405,$141.42,$141.81,$140.85
06/25/2021,$140.36,326771,$140.94,$141.12,$140.0325
06/24/2021,$141.23,707834,$141.66,$142.35,$140.99
06/23/2021,$138.71,472215,$140.86,$141.16,$138.61
06/22/2021,$141.24,584086,$140.05,$141.36,$139.74
06/21/2021,$140.78,730458,$140.82,$141.05,$139.70
06/18/2021,$140.18,847110,$140.71,$140.97,$139.63
06/17/2021,$141.81,426564,$140.64,$142.35,$140.60
06/16/2021,$142.52,615803,$144.725,$145.15,$141.97
06/15/2021,$144.22,880223,$146.20,$146.29,$143.76
06/14/2021,$145.84,611705,$145.00,$145.96,$144.55
06/11/2021,$143.51,409268,$142.29,$143.56,$142.24
06/10/2021,$141.95,505768,$140.21,$142.00,$139.95
06/09/2021,$139.97,486823,$140.64,$141.31,$139.84
06/08/2021,$141.67,545285,$142.73,$142.85,$141.255
06/07/2021,$140.91,279834,$140.79,$141.27,$140.58
06/04/2021,$139.88,234361,$139.06,$139.88,$138.78
06/03/2021,$137.84,682736,$137.89,$138.40,$137.48
06/02/2021,$139.14,615762,$138.96,$140.06,$138.91
06/01/2021,$140.03,449289,$141.20,$141.279,$139.52
05/28/2021,$139.93,485438,$140.00,$140.92,$139.82
05/27/2021,$138.35,713748,$139.71,$139.75,$138.30
