Date,Close/Last,Volume,Open,High,Low
10/27/2021,$295.15,3742741,$296.53,$299.19,$295.09
10/26/2021,$295.11,3601447,$295.78,$298.36,$293.62
10/25/2021,$293.92,2993500,$293.30,$295.13,$291.72
10/22/2021,$292.56,2927049,$289.00,$293.00,$288.18
10/21/2021,$289.81,2828499,$289.47,$291.5741,$288.27
10/20/2021,$290.09,4487918,$293.11,$295.41,$287.95
10/19/2021,$292.34,3631164,$292.10,$295.53,$291.36
10/18/2021,$291.70,5163348,$290.78,$293.25,$288.71
10/15/2021,$291.66,5119331,$292.49,$292.87,$289.32
10/14/2021,$290.02,5435676,$286.00,$290.64,$284.66
10/13/2021,$284.41,6575213,$280.00,$285.10,$278.60
10/12/2021,$279.00,5970095,$276.42,$280.7496,$276.0242
10/11/2021,$273.75,2693021,$271.78,$276.27,$271.51
10/08/2021,$272.48,2683286,$275.54,$276.92,$272.27
10/07/2021,$274.58,5374204,$276.90,$279.50,$274.085
10/06/2021,$275.27,4745485,$269.67,$275.49,$267.50
10/05/2021,$271.77,4050404,$272.11,$273.549,$271.03
10/04/2021,$270.86,6393840,$275.22,$275.30,$266.14
10/01/2021,$275.26,4756004,$271.50,$276.34,$268.77
09/30/2021,$271.22,5226998,$270.65,$274.26,$270.44
09/29/2021,$270.50,4361850,$273.49,$274.6822,$269.24
09/28/2021,$272.28,7127081,$275.11,$276.70,$270.04
09/27/2021,$279.68,5941145,$282.44,$283.76,$279.04
09/24/2021,$285.63,13368310,$278.50,$286.36,$278.21
09/23/2021,$277.86,15617210,$270.00,$279.39,$266.40
09/22/2021,$259.17,4355561,$258.90,$260.359,$256.21
09/21/2021,$257.97,6040565,$259.47,$262.55,$257.77
09/20/2021,$258.22,5985544,$256.59,$259.215,$254.94
09/17/2021,$260.53,7053537,$259.27,$261.70,$258.68
09/16/2021,$260.36,5122575,$255.53,$261.22,$255.00
09/15/2021,$256.16,4764574,$254.54,$256.745,$252.95
09/14/2021,$254.37,4097542,$254.11,$255.11,$253.00
09/13/2021,$254.11,5258184,$257.00,$257.6891,$252.19
09/10/2021,$257.20,5280883,$261.00,$261.5899,$256.50
09/09/2021,$260.74,4126467,$261.82,$263.71,$260.451
09/08/2021,$262.62,3851513,$263.62,$264.34,$261.58
09/07/2021,$265.21,4673779,$266.54,$267.90,$264.07
09/03/2021,$267.08,7357515,$263.60,$267.41,$261.8001
09/02/2021,$264.15,4499608,$269.00,$269.26,$263.92
09/01/2021,$268.32,7189035,$266.27,$273.26,$265.59
08/31/2021,$265.27,5901518,$264.77,$266.77,$262.70
08/30/2021,$264.97,5729953,$265.81,$267.58,$264.75
08/27/2021,$266.53,7992509,$267.86,$270.91,$265.43
08/26/2021,$267.79,18986970,$269.80,$275.22,$267.36
08/25/2021,$260.85,9700952,$260.86,$261.90,$258.745
08/24/2021,$259.66,6685164,$261.92,$262.50,$259.0588
08/23/2021,$260.52,7603867,$257.00,$261.855,$256.57
08/20/2021,$256.13,5510730,$253.00,$257.87,$252.61
08/19/2021,$253.07,6600793,$249.17,$255.4399,$248.38
08/18/2021,$251.22,8306650,$248.00,$256.795,$247.72
08/17/2021,$246.99,3472597,$248.26,$249.20,$245.94
08/16/2021,$249.20,4048733,$250.17,$251.00,$244.47
08/13/2021,$251.56,5986436,$251.71,$253.77,$248.87
08/12/2021,$248.39,4468390,$242.50,$248.43,$241.93
08/11/2021,$242.28,3999205,$244.67,$246.15,$240.10
08/10/2021,$243.39,4430617,$250.87,$251.25,$243.04
08/09/2021,$249.32,3312170,$251.42,$252.42,$247.85
08/06/2021,$250.59,4045384,$249.23,$252.08,$249.22
08/05/2021,$250.56,5235193,$244.68,$250.9015,$243.5418
08/04/2021,$244.17,4121614,$241.62,$244.65,$239.67
08/03/2021,$241.13,3077919,$241.38,$243.05,$239.04
08/02/2021,$240.86,3525726,$242.31,$242.47,$238.88
07/30/2021,$241.93,3748445,$243.00,$244.24,$241.63
07/29/2021,$244.04,3271103,$243.49,$246.16,$243.49
07/28/2021,$243.96,4100237,$243.82,$246.08,$243.00
07/27/2021,$243.51,6352540,$247.21,$248.13,$241.19
07/26/2021,$247.60,3960897,$248.20,$248.48,$245.82
07/23/2021,$248.25,5877259,$250.00,$250.56,$246.68
07/22/2021,$248.28,7868703,$243.50,$248.70,$243.34
07/21/2021,$242.11,15323130,$241.44,$242.98,$238.27
07/20/2021,$240.11,8486974,$238.70,$243.18,$236.27
07/19/2021,$237.55,8842963,$236.51,$238.50,$234.3101
07/16/2021,$238.43,7288104,$238.30,$240.88,$237.77
07/15/2021,$237.58,7912574,$241.22,$242.025,$235.8201
07/14/2021,$242.43,6375745,$244.50,$246.145,$239.87
07/13/2021,$244.02,6699829,$242.29,$247.155,$241.68
07/12/2021,$242.91,5604490,$247.22,$247.26,$241.85
07/09/2021,$245.06,4213545,$245.59,$248.00,$244.09
07/08/2021,$245.80,5159623,$244.84,$246.58,$241.74
07/07/2021,$248.44,5101415,$253.00,$253.50,$247.86
07/06/2021,$250.25,5590223,$249.00,$252.92,$248.3759
07/02/2021,$248.20,4056827,$246.92,$248.96,$245.84
07/01/2021,$244.98,3899605,$244.50,$246.59,$242.62
06/30/2021,$244.27,4168762,$245.48,$246.625,$243.50
06/29/2021,$245.81,3871917,$244.44,$246.78,$242.43
06/28/2021,$244.57,4274889,$244.21,$247.59,$243.60
06/25/2021,$241.87,15409270,$244.19,$244.20,$240.99
06/24/2021,$243.77,4987330,$243.35,$247.69,$242.70
06/23/2021,$241.84,4482408,$243.75,$244.50,$240.85
06/22/2021,$243.11,4457165,$243.80,$244.72,$240.8895
06/21/2021,$244.48,5895120,$243.45,$244.72,$238.89
06/18/2021,$242.78,7822172,$241.85,$246.01,$241.06
06/17/2021,$244.43,5170176,$242.00,$247.18,$241.20
06/16/2021,$242.39,5099349,$242.00,$245.01,$239.48
06/15/2021,$242.58,5135289,$245.21,$245.355,$242.01
06/14/2021,$246.26,6764691,$240.70,$246.64,$240.48
